,object-id,tehsil-area,district,timeperiod,total-tender-awarded-value,immediate-measures-tenders-awarded-value,objectid,max-rain,mean-rain,sum-rain,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,topsis-score,risk-score
1915,02-030-02109,270882848.92,BILASPUR,2022_09,0.0,0.0,2109.0,0.3,0.22,58.63,NAINA DEVI,0.96,230.11,30.24,0.0,0.0,0.0,0.0,,0.97,4474.0,3187.0,77787.0,166.0,4362.0,2.0,561782.0,584.0,15.0,30.0,3774.261,12.8,2.0,37.21,2.68,9589.0,0.00049973,1033.631922,3.970941498843975,4.80539925433394,3.1031800726828864,1.7577697313262055,3.4444183662288714,2.229107449569765,2,4,5,4,0.6656118302414172,4
1916,02-031-00058,260283767.61,SOLAN,2022_09,0.0,0.0,58.0,0.28,0.28,67.99,BADDI,0.55,165.88,55.75,0.0,0.0,0.0,0.0,,0.87,7158.0,8397.0,129699.0,175.0,0.0,0.0,797217.0,596.0,12.0,31.0,4565.9,15.4,3.0,39.52,4.72,14308.0,0.00052152,1174.689475,3.512697048662474,4.707659071447687,3.105883258135125,1.6580180755981802,3.659307884447707,2.340257315372961,2,4,5,4,0.6656118302414172,4
1917,02-031-00060,166150941.73,SOLAN,2022_09,0.0,0.0,60.0,0.68,0.46,71.22,KASAULI,2.66,558.74,43.61,0.0,0.0,0.0,0.0,,0.87,3230.0,3790.0,92028.0,111.0,31235.0,36.0,527952.0,1227.0,23.0,31.0,1923.0642,14.7,3.0,43.81,6.32,13894.0,0.00045105,1347.96329,3.54542740140208,4.644908078149743,3.095511655702403,1.6831017229458989,3.577958459744764,2.5003425818551075,2,4,5,4,0.6656118302414172,4
1918,02-024-02118,327440454.85,KANGRA,2022_09,0.0,0.0,2118.0,0.38,0.3,94.23,INDORA,0.5,226.19,16.97,0.0,0.0,0.0,0.0,,1.0,18851.0,13417.0,161982.0,133.0,11460.0,3.0,882280.0,344.0,5.0,24.0,9487.28,11.4,3.0,57.8,4.11,21061.0,0.00056354,865.5547744,3.1651281001146536,4.610912867871224,3.1654134998278307,1.7741278994518777,3.5766908922982936,2.6672149835038264,3,5,5,2,0.6520344840853947,4
1919,02-029-00065,332772257.39,UNA,2022_09,0.0,0.0,65.0,0.28,0.22,70.58,AMB,0.6,235.72,23.96,0.0,0.0,0.0,0.0,,0.98,9265.0,6814.0,111636.0,178.0,16684.0,6.0,726977.0,604.0,8.0,29.0,7408.69,11.8,3.0,63.22,4.45,27119.0,0.00063466,936.0087271,3.980347594006448,4.530205720536319,3.087917441661979,1.6968629194189189,3.381697709613214,2.4547200540524376,3,4,5,3,0.6519896176935533,4
1920,02-028-02854,157633433.65,HAMIRPUR,2022_09,0.0,0.0,2854.0,0.3,0.3,45.83,BARSAR,3.0,540.55,37.76,0.0,0.0,0.0,0.0,,1.11,6110.0,3463.0,66316.0,126.0,0.0,0.0,394058.0,810.0,10.0,28.0,4366.5706,12.1,2.0,57.78,10.56,20803.0,0.00048746,1102.286444,4.1449462437238696,4.87720641765075,3.1978040841779927,1.7855189885697385,3.38874301968318,2.519532384358333,1,4,5,5,0.6503998627080503,4
1921,02-030-02108,105890400.88,BILASPUR,2022_09,0.0,0.0,2108.0,0.16,0.15,14.71,NAMHOL,0.29,52.69,5.88,0.0,0.0,0.0,0.0,,0.97,2647.0,1951.0,46754.0,110.0,0.0,0.0,221420.0,1003.0,20.0,30.0,1850.5,13.9,3.0,37.02,5.2,6592.0,0.00055777,860.1842856,3.383070474484435,4.880514873337339,3.2108894896532303,1.7623931934720032,3.8562500138004494,2.431786868742337,1,4,5,5,0.6503998627080503,4
1922,02-027-00023,183096179.98,MANDI,2022_09,0.0,0.0,23.0,0.22,0.17,29.4,DHARAMPUR,0.72,151.5,11.27,0.0,0.0,0.0,0.0,,1.0,3648.0,2940.0,54244.0,194.0,0.0,0.0,220012.0,975.0,21.0,27.0,2852.76,11.9,2.0,50.78,9.16,18426.0,0.00054331,1354.147779,3.74854452330467,4.7291836959587785,3.273216967252403,1.7240701639290512,4.014238338029656,2.331977375289816,1,4,5,5,0.6503998627080503,4
1923,02-023-00008,248886185.18,CHAMBA,2022_09,0.0,0.0,8.0,0.53,0.34,82.86,SIHUNTA,0.1,34.08,2.73,0.0,0.0,0.0,0.0,,0.98,1479.0,1817.0,29042.0,141.0,0.0,0.0,258019.0,1481.0,25.0,23.0,2208.46,12.0,2.0,49.17,5.77,13561.0,0.00054163,1010.725249,3.0467647730288183,4.965191995812505,3.3383473762853577,1.776330606246053,4.164268254462072,2.396122995755038,1,4,5,4,0.6173196440108196,4
1924,02-031-00061,113908290.54,SOLAN,2022_09,0.0,0.0,61.0,0.28,0.25,28.04,KRISHANGARH,1.31,196.5,26.35,0.0,0.0,0.0,0.0,,0.87,661.0,782.0,22407.0,76.0,0.0,0.0,338012.0,1035.0,20.0,31.0,1905.71,13.0,3.0,57.15,23.56,9310.0,0.00046012,1328.856339,3.488580122045817,4.606470571210614,3.100268503473348,1.7004138704061025,3.647289080224264,2.45330840615112,1,4,5,4,0.6173196440108196,4
1925,02-027-00028,262340272.6,MANDI,2022_09,0.0,0.0,28.0,0.16,0.15,37.56,NIHRI,0.27,72.8,3.72,0.0,0.0,0.0,0.0,,1.0,742.0,598.0,13885.0,115.0,0.0,0.0,341592.0,1681.0,29.0,27.0,2848.04,11.4,2.0,40.03,4.59,8437.0,0.00045478,947.8617042,3.834043191469833,4.897900370799197,3.1675788322418383,1.829834638074584,3.570041852136214,2.2599902751775294,1,4,5,4,0.6173196440108196,4
1926,02-032-00051,183505072.77,SIRMAUR,2022_09,0.0,0.0,51.0,0.43,0.4,70.99,NOHRA,3.99,837.02,164.54,0.0,0.0,0.0,0.0,,0.9,993.0,1335.0,27160.0,104.0,0.0,0.0,269713.0,1792.0,29.0,32.0,9884.13,11.5,2.0,34.82,13.23,5293.0,0.00048168,1074.129775,3.810519468950672,4.854452343815186,3.210386357693169,1.766866648244049,3.5354936778077093,2.270087419180942,1,4,5,4,0.6173196440108196,4
1927,02-027-00032,256419176.16,MANDI,2022_09,0.0,0.0,32.0,0.18,0.16,37.88,SUNDAR NAGAR,0.39,139.06,14.38,0.0,0.0,0.0,0.0,,1.0,7021.0,5557.0,124343.0,230.0,0.0,0.0,592195.0,1090.0,23.0,27.0,5407.97,12.8,3.0,41.22,5.28,31801.0,0.00057919,1212.547943,4.004920134099692,4.887949384487592,3.1407573514043405,1.8309528607986016,3.5045093565630667,2.208424697682096,2,4,5,3,0.6100293888677356,4
1928,02-030-02106,194902321.69,BILASPUR,2022_09,0.0,0.0,2106.0,0.3,0.18,32.9,GHUMARWIN,0.71,171.28,23.31,0.0,0.0,0.0,0.0,,0.98,6744.0,4757.0,80832.0,210.0,0.0,0.0,682468.0,757.0,14.0,30.0,5748.9800000000005,12.2,3.0,87.9,3.28,24040.0,0.00056009,868.1341172,4.068298607425725,4.785038445045414,3.1819009444256223,1.7994248202436174,3.3162678036869453,2.3298218332572813,2,4,5,3,0.6100293888677356,4
1929,02-024-02110,292828867.34,KANGRA,2022_09,0.0,0.0,2110.0,0.37,0.24,68.05,BAIJNATH,0.73,264.14,30.43,0.0,0.0,0.0,0.0,,1.01,11989.0,8867.0,104882.0,211.0,7833.0,6.0,334351.0,1744.0,23.0,24.0,2883.604,13.1,3.0,51.57,7.42,32667.0,0.00050871,1026.762693,3.5514494385499056,4.578258874827669,2.9602736147910544,1.6445981360677409,2.9390769469068694,2.729992888486399,2,4,5,3,0.6100293888677356,4
1930,02-032-01637,733495248.02,SIRMAUR,2022_09,0.0,0.0,1637.0,0.55,0.47,322.55,PAONTA SAHIB,3.13,2250.32,55.1,0.0,0.0,0.0,0.0,,0.9,15396.0,19812.0,178839.0,326.0,0.0,0.0,1088995.0,616.0,13.0,32.0,11276.28,12.6,2.0,45.54,5.7,43170.0,0.00047542,1617.164338,2.91411563384122,4.999386061726785,3.113662503600118,1.7756148617493874,3.059246783540123,2.6417393543516434,3,5,5,1,0.5924943054470895,4
1931,02-024-02131,57720500.16,KANGRA,2022_09,0.0,0.0,2131.0,0.3,0.3,15.78,THURAL,1.68,150.95,30.56,0.0,0.0,0.0,0.0,,1.01,1914.0,1352.0,25234.0,51.0,0.0,0.0,118603.0,715.0,12.0,24.0,1441.107,12.3,2.0,52.3,2.39,6796.0,0.0005698,854.0848359,3.377671512313173,4.306616322928935,2.9648408211074067,1.7020187297860183,2.9306066217408446,2.820597706886384,1,5,5,2,0.5888918273906859,3
1932,02-029-00069,225956251.84,UNA,2022_09,13318608.0,0.0,69.0,0.27,0.27,58.78,UNA,1.13,237.68,23.31,0.0,0.0,0.0,0.0,,0.98,7570.0,5557.0,175629.0,224.0,21992.0,8.0,865706.0,405.0,5.0,29.0,6436.8461,13.4,3.0,52.9,4.83,39296.0,0.00070223,754.1208716,3.599289480486406,4.847652021471486,3.0128169412417174,1.7129545942483344,3.646130497334606,2.327378393095146,3,5,4,1,0.5832385324669186,3
1933,02-033-00045,499985929.21,SHIMLA,2022_09,0.0,0.0,45.0,0.25,0.23,111.28,SHIMLA,1.5,810.91,29.11,0.0,0.0,0.0,0.0,,0.9,21647.0,18689.0,292945.0,440.0,20954.0,28.0,918889.0,1682.0,27.0,33.0,17088.2975,18.4,3.0,24.38,6.28,163068.0,0.00045036,1291.657057,3.3429254131507062,4.905066590356385,3.147233277168614,1.6633841122462978,3.671511837608584,2.161828044289136,5,4,5,1,0.571409640490458,3
1934,02-032-03318,196983940.62,SIRMAUR,2022_09,0.0,0.0,3318.0,0.43,0.28,51.14,RONHAT,3.93,942.54,168.44,0.0,0.0,0.0,0.0,,0.9,1143.0,1535.0,23722.0,100.0,0.0,0.0,368340.0,1825.0,28.0,32.0,616.17,11.5,2.0,30.34,7.31,2106.0,0.00048662,1078.081366,3.961290343352282,4.552675518714561,3.073001465881656,1.6095530255324926,3.455838887664461,2.564885438833728,1,4,5,3,0.5700984973182898,3
1935,02-028-02860,171485252.24,HAMIRPUR,2022_09,0.0,0.0,2860.0,0.3,0.28,46.34,TIRA SUJANPUR,0.61,146.13,17.19,0.0,0.0,0.0,0.0,,1.11,3456.0,1959.0,49424.0,99.0,0.0,0.0,281426.0,705.0,15.0,28.0,2795.2,12.3,3.0,35.62,5.02,20273.0,0.00060175,965.3313134,4.11173303297941,4.322891714948296,3.3092426278851463,1.79277011473057,3.690281159529466,3.0708137065113417,1,4,5,3,0.5700984973182898,3
1936,02-032-00053,183042398.25,SIRMAUR,2022_09,0.0,0.0,53.0,0.43,0.4,68.76,RAJGARH,10.96,2302.36,168.41,0.0,0.0,0.0,0.0,,0.9,1337.0,1802.0,35216.0,90.0,0.0,0.0,326583.0,1696.0,27.0,32.0,1857.46,11.9,2.0,44.25,4.76,9786.0,0.00041601,999.8892149,3.86715781853028,4.603580730945664,3.095907353992489,1.6282184598304286,3.500992983049043,2.5702933059682573,1,4,5,3,0.5700984973182898,3
1937,02-029-00066,417556732.07,UNA,2022_09,0.0,0.0,66.0,0.3,0.28,112.26,BANGANA,1.03,525.49,36.79,0.0,0.0,0.0,0.0,,0.98,5956.0,4340.0,79420.0,194.0,0.0,0.0,522186.0,608.0,12.0,29.0,9733.94,11.8,3.0,45.26,3.36,20912.0,0.00048771,861.688147,3.1478173391901976,4.475521349839075,2.934755663982299,1.819552873005196,2.984049905205388,2.6065861206328003,2,5,5,1,0.569133910650767,3
1938,02-032-00052,390632213.15,SIRMAUR,2022_09,0.0,0.0,52.0,0.68,0.47,175.57,PACHHAD,10.12,4552.99,168.06,0.0,0.0,0.0,0.0,,0.9,3396.0,4516.0,78785.0,233.0,0.0,0.0,744216.0,1296.0,22.0,32.0,6978.06,11.9,2.0,51.17,11.88,11149.0,0.00047335,1108.965851,2.575546597011397,4.999976169498619,3.241786531365953,1.856082412114048,4.006424260018478,2.666597076863457,2,5,5,1,0.569133910650767,3
1939,02-029-00068,308788152.83,UNA,2022_09,0.0,0.0,68.0,0.29,0.27,78.43,HAROLI,0.82,269.49,25.01,0.0,0.0,0.0,0.0,,0.97,6564.0,4819.0,143102.0,146.0,0.0,0.0,915728.0,449.0,6.0,29.0,7125.37,12.7,3.0,64.19,3.17,32314.0,0.00060665,951.8730174,3.6027806456680205,4.681265336228817,3.060201056652636,1.721904264972341,3.469825310045437,2.472247073484453,2,5,5,1,0.569133910650767,3
1940,02-027-00033,314207089.89,MANDI,2022_09,0.0,0.0,33.0,0.19,0.19,55.37,THUNAG,0.13,42.24,1.84,0.0,0.0,0.0,0.0,,1.0,2574.0,2081.0,34285.0,180.0,0.0,0.0,220441.0,2367.0,29.0,27.0,4392.94,11.5,2.0,51.56,4.6,14732.0,0.00048013,1125.620274,4.033491814684812,4.800572032129271,3.389446567374888,1.8088350035602287,3.520386815088364,2.891804260305856,1,3,5,5,0.5656283454924323,3
1941,02-024-02116,277848471.21,KANGRA,2022_09,0.0,0.0,2116.0,0.38,0.36,97.38,FATEHPUR,1.06,286.89,70.08,0.0,0.0,0.0,0.0,,1.01,6034.0,4259.0,72801.0,134.0,0.0,0.0,630190.0,427.0,7.0,24.0,5962.0683,11.8,2.0,50.19,9.17,20209.0,0.00057684,1306.871943,2.741118974621801,4.136955470245969,2.853165436236813,1.856982081745124,2.9480970020274144,2.75920627055362,2,5,4,1,0.5596761155890279,3
1942,02-033-00035,645737461.76,SHIMLA,2022_09,0.0,0.0,35.0,0.32,0.22,133.12,CHIRGAON,0.15,110.54,2.92,0.0,0.0,0.0,0.0,,0.9,4576.0,3902.0,65435.0,175.0,0.0,0.0,320009.0,3170.0,28.0,33.0,7431.90112,13.2,2.0,33.55,5.72,13083.0,0.00041228,1500.655678,3.676835382020692,4.700353333306939,3.099640222050241,1.7463400113841248,3.374166566870345,2.376248330042256,1,3,4,5,0.5534881692626009,3
1943,02-024-02127,539890045.66,KANGRA,2022_09,0.0,0.0,2127.0,0.33,0.26,134.5,NURPUR,0.59,355.11,13.51,0.0,0.0,0.0,0.0,,1.0,18013.0,12778.0,183650.0,330.0,23582.0,15.0,1155842.0,560.0,9.0,24.0,12353.64,11.8,3.0,37.27,11.58,48859.0,0.00047948,1451.905407,3.095569799216759,4.87298466492015,3.40362446311682,1.757555887739854,4.032350176160783,2.8496791351231074,4,4,5,1,0.5508802186249867,3
1944,02-024-02128,429197175.57,KANGRA,2022_09,0.0,0.0,2128.0,0.37,0.33,135.09,PALAMPUR,3.01,1532.62,48.59,0.0,0.0,0.0,0.0,,1.01,15085.0,10663.0,183162.0,363.0,20706.0,15.0,870868.0,1667.0,20.0,24.0,7571.0583,13.0,3.0,54.81,4.82,68075.0,0.00057882,1102.873624,3.603084503066932,4.165836624073447,2.884175028296514,1.6211362725694245,2.653499749822557,2.5671225349614883,4,4,5,1,0.5508802186249867,3
1945,02-030-02107,327823575.47,BILASPUR,2022_09,0.0,0.0,2107.0,0.3,0.21,66.14,JHANDUTA,1.23,552.15,38.15,0.0,0.0,0.0,0.0,,0.98,6769.0,4762.0,152605.0,274.0,0.0,0.0,670838.0,630.0,13.0,30.0,8306.9255,11.9,3.0,65.69,5.73,29481.0,0.00036553,752.973311,4.111813015293689,4.889313489554764,3.150821667629624,1.8386206374974088,3.489056303175249,2.1897984364680467,2,4,5,2,0.550787511579713,3
1946,02-033-00044,302367208.34,SHIMLA,2022_09,0.0,0.0,44.0,0.32,0.32,92.59,ROHRU,0.56,166.77,15.68,0.0,0.0,0.0,0.0,,0.9,3763.0,3213.0,61282.0,216.0,0.0,0.0,423128.0,2236.0,25.0,33.0,10823.7052,11.0,2.0,43.19,9.17,19559.0,0.00045526,1238.813004,4.066186769637239,4.75557136060641,3.177748542692111,2.055407491916729,3.2886269890916955,2.3000805412265724,2,4,5,2,0.550787511579713,3
1947,02-027-00024,276873981.02,MANDI,2022_09,0.0,0.0,24.0,0.22,0.21,54.27,JOGINDAR NAGAR,0.95,343.07,27.23,0.0,0.0,0.0,0.0,,1.0,7149.0,5760.0,110341.0,220.0,15752.0,17.0,438463.0,1284.0,21.0,27.0,4982.4333,12.1,3.0,61.95,5.56,25916.0,0.00054338,1270.50044,3.5780162474938018,4.643460752255908,3.085997191823325,1.7486771722082362,2.898417267964877,3.044682786527582,2,4,5,2,0.550787511579713,3
1948,02-024-02120,111076099.29,KANGRA,2022_09,0.0,0.0,2120.0,0.37,0.31,32.98,JASWAN  KOTLA,1.87,224.14,75.72,0.0,0.0,0.0,0.0,,1.01,775.0,551.0,32060.0,54.0,0.0,0.0,200155.0,536.0,9.0,24.0,1102.94,12.0,2.0,84.92,0.29,4710.0,0.00049592,877.0256761,3.2376068683754595,4.29543419973535,2.990004588066417,1.6851958043456787,3.593803878872127,2.407918511846688,1,5,5,1,0.5456965137289936,3
1949,02-024-02112,106903283.0,KANGRA,2022_09,0.0,0.0,2112.0,0.45,0.33,32.91,DADA SIBA,2.21,331.96,71.61,0.0,0.0,0.0,0.0,,1.01,1085.0,766.0,22538.0,75.0,0.0,0.0,219045.0,639.0,10.0,24.0,2174.93,11.5,3.0,50.49,4.02,8045.0,0.00054547,1127.104857,3.286729313209876,4.600874781758272,2.9669966501650094,1.5908969166686933,3.620705498390036,2.107588548528127,1,5,5,1,0.5456965137289936,3
1950,02-024-02129,116401731.12,KANGRA,2022_09,0.0,0.0,2129.0,0.28,0.28,30.98,RAKKAR,0.69,61.91,15.95,0.0,0.0,0.0,0.0,,1.01,1067.0,749.0,36616.0,81.0,0.0,0.0,188337.0,637.0,10.0,24.0,2177.722,12.2,3.0,58.71,1.82,8895.0,0.00055935,695.377616,3.895609567827061,4.415043493087519,3.055924471628916,1.6361545367413668,3.295521632165733,2.484864545594407,1,5,5,1,0.5456965137289936,3
1951,02-032-00048,131953213.66,SIRMAUR,2022_09,0.0,0.0,48.0,0.48,0.43,54.0,DADAHU,7.29,1093.59,167.34,0.0,0.0,0.0,0.0,,0.9,593.0,794.0,21823.0,83.0,0.0,0.0,225619.0,1119.0,24.0,32.0,7514.34,11.4,2.0,65.57,1.31,6113.0,0.00050368,1161.599198,3.237828101038485,4.967081999655184,3.185783019549802,1.910734385763828,3.4285499247597007,2.7421580392242704,1,5,5,1,0.5456965137289936,3
1952,02-028-02856,124768533.95,HAMIRPUR,2022_09,0.0,0.0,2856.0,0.3,0.3,33.74,DHATWAL,3.32,398.79,38.07,0.0,0.0,0.0,0.0,,1.08,1031.0,611.0,42250.0,88.0,0.0,0.0,341250.0,767.0,9.0,28.0,3111.867,11.6,3.0,58.16,9.64,11790.0,0.00052022,1070.325379,4.162953848605863,4.8844799827206655,3.201784029360156,1.7940453434493833,3.396260095088976,2.470440916697745,1,4,3,3,0.5411515753558231,3
1953,02-027-03430,548323659.57,MANDI,2022_09,0.0,0.0,3430.0,0.19,0.16,82.69,BALI CHOWKI,0.32,203.83,6.67,0.0,0.0,0.0,0.0,,1.0,9808.0,7905.0,180948.0,410.0,0.0,0.0,660297.0,1632.0,27.0,27.0,14657.992,12.3,3.0,57.17,4.11,39155.0,0.00049582,1199.640836,4.077864846063697,4.614324632726908,3.342118647829885,1.801407137064071,2.9999443469807,3.229655766418569,3,4,5,1,0.5262427433202934,3
1954,02-031-00064,258983239.79,SOLAN,2022_09,0.0,0.0,64.0,0.68,0.35,87.69,SOLAN,3.87,927.9,159.29,0.0,0.0,0.0,0.0,,0.87,11203.0,13275.0,129161.0,250.0,19515.0,24.0,714023.0,1319.0,21.0,31.0,6530.4278,13.7,3.0,42.81,5.84,22755.0,0.00043023,1248.237827,3.754477795940594,4.922168638654459,3.125797016924767,1.538728567957148,3.448763250191038,2.586814011937628,3,4,5,1,0.5262427433202934,3
1955,02-023-00002,1655485655.15,CHAMBA,2022_09,0.0,0.0,2.0,0.53,0.23,369.53,BRAHMAUR,0.87,1676.56,43.71,0.0,0.0,0.0,0.0,,0.97,2668.0,3484.0,40964.0,197.0,0.0,0.0,568749.0,3502.0,35.0,23.0,5027.02,15.8,3.0,31.62,7.48,27739.0,0.00041381,1775.215742,3.622339852002228,4.999957861804491,3.692223453144972,2.041954161891407,4.370488747957849,2.776466141579312,1,3,5,4,0.5242120733093385,3
1956,02-024-02126,107684181.79,KANGRA,2022_09,3425000.0,0.0,2126.0,0.53,0.4,40.81,NAGROTA BAGWAN,3.2,383.85,59.36,0.0,0.0,0.0,0.0,,1.01,5121.0,3630.0,99677.0,126.0,15210.0,13.0,318966.0,883.0,10.0,24.0,2807.36,13.1,3.0,65.0,7.84,19853.0,0.00069832,1065.845603,3.387233788230541,4.230101667132315,2.9084249415400976,1.5880993004162394,2.8118600297280927,2.5526678414362687,2,5,1,1,0.5241815475050366,3
1957,02-027-00026,93055924.76,MANDI,2022_09,0.0,0.0,26.0,0.17,0.16,14.28,KOTLI,0.6,72.55,12.12,0.0,0.0,0.0,0.0,,1.0,879.0,702.0,25931.0,65.0,0.0,0.0,143426.0,1210.0,22.0,27.0,1884.29,11.1,3.0,74.35,9.71,8878.0,0.00060716,1694.550882,3.830992064690456,4.648616081467882,3.199432595298242,1.7236984251027927,3.3081104392656018,2.813811395237148,1,4,5,2,0.5200615967595054,3
1958,02-027-00030,51176023.96,MANDI,2022_09,0.0,0.0,30.0,0.22,0.17,9.02,SANDHOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,617.0,499.0,14798.0,6.0,0.0,0.0,58775.0,822.0,20.0,27.0,794.99,11.9,3.0,52.49,1.12,6798.0,0.00054971,1161.351686,3.659526075894947,4.489921138417169,3.1616561447766824,1.751507675897539,3.564132157438689,2.592891750775097,1,4,5,2,0.5200615967595054,3
1959,02-033-00040,176674597.77,SHIMLA,2022_09,0.0,0.0,40.0,0.39,0.37,62.47,KUPVI,1.43,215.15,15.64,0.0,0.0,0.0,0.0,,0.9,942.0,824.0,22785.0,90.0,0.0,0.0,284024.0,2185.0,31.0,33.0,3829.7623,9.3,3.0,22.54,8.56,6354.0,0.00043971,1329.810523,3.814287057422922,4.561712038248122,3.1274585225559752,1.7572243741707256,3.5279880330897484,2.4889813750597614,1,4,5,2,0.5200615967595054,3
1960,02-033-00041,142504044.45,SHIMLA,2022_09,0.0,0.0,41.0,0.32,0.31,43.1,NANKHARI,0.45,67.06,12.06,0.0,0.0,0.0,0.0,,0.9,1031.0,878.0,24804.0,96.0,0.0,0.0,15669.0,2107.0,30.0,33.0,2712.41,11.5,2.0,42.16,5.85,5897.0,0.0004087,1486.954632,3.976919645693568,4.64010249799748,3.079766596474152,1.8018068231887523,3.184922774726137,2.2004197037697337,1,4,5,2,0.5200615967595054,3
1961,02-033-00038,244154374.33,SHIMLA,2022_09,0.0,0.0,38.0,0.31,0.31,70.32,KOTKHAI,0.43,143.09,14.57,0.0,0.0,0.0,0.0,,0.9,2784.0,2373.0,49349.0,157.0,0.0,0.0,279180.0,2300.0,26.0,33.0,8258.25,11.5,2.0,25.54,6.98,10804.0,0.00042349,1097.178824,4.022561221076511,4.645278076184595,3.072326250073429,1.700133850440272,3.2952966370004257,2.115453757821851,1,4,5,2,0.5200615967595054,3
1962,02-023-00005,162098923.31,CHAMBA,2022_09,0.0,0.0,5.0,0.33,0.25,39.72,DALHOUSIE,0.72,128.88,39.5,0.0,0.0,0.0,0.0,,0.97,1276.0,1681.0,51589.0,130.0,0.0,0.0,302151.0,1234.0,25.0,23.0,1696.05,12.9,2.0,44.43,5.66,12444.0,0.00051934,1324.149055,3.0921418167958,4.96135001879309,3.1496003278076765,1.727872630499352,3.907936283305293,1.9976104913413424,1,4,5,2,0.5200615967595054,3
1963,02-027-00027,84657885.56,MANDI,2022_09,31999999.0,0.0,27.0,0.22,0.22,18.31,LAD BHAROL,0.88,78.95,17.6,0.0,0.0,0.0,0.0,,1.0,3629.0,2918.0,48491.0,75.0,0.0,0.0,140946.0,962.0,20.0,27.0,2816.11215,11.8,2.0,72.2,2.92,10004.0,0.00062722,1090.025042,3.5479298266243315,4.612336878716476,3.0787838701346204,1.7494810165279333,2.85371851738571,3.0719463392398563,1,4,4,2,0.5057968426721213,3
1964,02-033-00043,845767259.19,SHIMLA,2022_09,0.0,0.0,43.0,0.32,0.16,130.98,RAMPUR,0.41,407.46,10.74,0.0,0.0,0.0,0.0,,0.9,5850.0,5019.0,94088.0,263.0,0.0,0.0,485731.0,2693.0,33.0,33.0,10123.329,12.7,2.0,64.32,5.79,21621.0,0.00041207,1515.289632,3.547040699104437,4.653543266589452,2.937048826674905,1.68410309607967,3.168569164641821,2.284417403282621,2,3,5,3,0.503425338662774,3
1965,02-033-00042,355432954.92,SHIMLA,2022_09,0.0,0.0,42.0,0.33,0.32,105.38,NERUA,0.74,267.07,24.55,0.0,0.0,0.0,0.0,,0.9,1317.0,1226.0,42133.0,167.0,0.0,0.0,456073.0,1940.0,31.0,33.0,36168.1,9.3,2.0,24.93,12.84,10134.0,0.00040112,1580.813239,3.837020994165527,4.419157878807883,3.057950781774136,1.7460937055033967,3.5127311136342465,2.4508266884262024,2,4,5,1,0.5006824978104029,3
1966,02-031-00057,385185263.12,SOLAN,2022_09,0.0,0.0,57.0,0.25,0.17,62.37,ARKI,0.51,212.41,29.98,0.0,0.0,0.0,0.0,,0.88,6887.0,7589.0,106548.0,274.0,0.0,0.0,772945.0,1220.0,23.0,31.0,5942.043,11.5,3.0,56.87,2.1,27806.0,0.00044223,1168.343891,2.60003796899113,4.990894466757053,3.427279332848719,1.8272893224451947,4.3722656203029295,2.96355745003013,2,4,5,1,0.5006824978104029,3
1967,02-028-02858,159688151.55,HAMIRPUR,2022_09,0.0,0.0,2858.0,0.3,0.29,43.35,HAMIRPUR,0.42,88.89,4.31,0.0,0.0,0.0,0.0,,1.1,9343.0,5317.0,99696.0,179.0,0.0,0.0,446862.0,788.0,10.0,28.0,5212.8785,12.3,3.0,54.97,4.05,23861.0,0.00066884,955.9870177,3.489625220216323,4.8078174076732605,3.056611770882524,1.578509187118291,3.094567449969832,2.7776819074999217,2,4,5,1,0.5006824978104029,3
1968,02-031-00059,227507661.23,SOLAN,2022_09,0.0,0.0,59.0,0.25,0.25,53.29,KANDAGHAT,1.59,478.43,28.2,0.0,0.0,0.0,0.0,,0.87,402.0,475.0,42043.0,152.0,21115.0,23.0,533427.0,1420.0,24.0,31.0,2314.39,11.7,3.0,31.61,4.69,8898.0,0.00040421,1267.977659,3.055755688511436,4.96665769417051,3.100004118812018,1.5444233430082026,3.766529750382448,1.87795524238568,2,4,5,1,0.5006824978104029,3
1969,02-029-00067,257562049.58,UNA,2022_09,0.0,0.0,67.0,0.29,0.17,41.33,GHANARI,0.24,70.73,20.23,0.0,0.0,0.0,0.0,,0.98,3021.0,2213.0,79446.0,174.0,0.0,0.0,602778.0,530.0,6.0,29.0,19286.2,12.4,3.0,71.37,5.3,22617.0,0.0007607,925.2956762,3.7877001936632433,2.8048683315659857,2.790487824488487,1.6967890562167214,3.753403788470475,2.603907349358187,2,4,5,1,0.5006824978104029,3
